customer_id,signup_date,country,city,age_group,device_type,acquisition_channel,customer_segment
cus_0000707,2025-11-10,India,Mumbai,45-54,iOS,Organic Search,High Value
cus_0000708,2026-01-07,India,Mumbai,25-34,Desktop,Meta Ads,Occasional
cus_0000709,2025-12-13,Singapore,Singapore,18-24,Android,Organic Search,Occasional
cus_0000710,2026-01-10,India,Hyderabad,35-44,Android,Referral,Occasional
cus_0000711,2025-11-08,Singapore,Singapore,25-34,Android,Meta Ads,Occasional
cus_0000712,2025-04-30,United States,Austin,18-24,Android,Email,Occasional
cus_0000713,2025-11-01,India,Mumbai,55+,Desktop,Meta Ads,Occasional
cus_0000714,2026-01-11,United States,Austin,25-34,Android,Meta Ads,Occasional
cus_0000715,2025-07-08,United States,San Francisco,25-34,Android,Referral,New
cus_0000716,2025-06-16,United States,Chicago,55+,Android,Email,Occasional
cus_0000717,2025-12-17,United States,Austin,55+,iOS,Google Ads,Loyal
cus_0000718,2025-05-03,United Kingdom,London,25-34,iOS,Referral,Occasional
cus_0000719,2025-08-27,India,Delhi,25-34,Android,Organic Search,New
cus_0000720,2025-05-31,United States,New York,25-34,Android,Direct,Occasional
cus_0000721,2025-10-06,India,Mumbai,35-44,Desktop,Organic Search,New
cus_0000722,2026-01-30,Germany,Munich,18-24,Android,Meta Ads,New
cus_0000723,2025-12-19,Singapore,Singapore,45-54,iOS,Referral,New
cus_0000724,2025-09-11,United Kingdom,Bristol,45-54,Desktop,Direct,New
cus_0000725,2025-12-11,Singapore,Singapore,35-44,iOS,Organic Search,New
cus_0000726,2025-05-22,Singapore,Singapore,35-44,Desktop,Google Ads,Occasional
cus_0000727,2025-06-08,India,Mumbai,55+,Desktop,Meta Ads,Occasional
cus_0000728,2025-09-09,United States,Austin,45-54,Desktop,Google Ads,New
cus_0000729,2025-09-06,India,Hyderabad,25-34,Android,Email,New
cus_0000730,2025-11-21,India,Mumbai,35-44,Android,Direct,Loyal
cus_0000731,2025-06-02,India,Delhi,55+,Android,Google Ads,Occasional
cus_0000732,2025-07-19,India,Hyderabad,55+,Android,Google Ads,Loyal
cus_0000733,2025-07-09,United States,San Francisco,55+,Desktop,Meta Ads,Occasional
cus_0000734,2025-11-08,Germany,Munich,55+,Desktop,Direct,Occasional
cus_0000735,2025-07-28,Germany,Berlin,35-44,iOS,Meta Ads,New
cus_0000736,2025-04-19,United Kingdom,London,45-54,Android,Google Ads,New
cus_0000737,2025-04-15,India,Hyderabad,35-44,iOS,Organic Search,Occasional
cus_0000738,2025-06-13,India,Hyderabad,45-54,Android,Meta Ads,Loyal
cus_0000739,2025-09-02,India,Hyderabad,25-34,Android,Referral,Occasional
cus_0000740,2025-10-17,United States,Chicago,35-44,Android,Google Ads,Loyal
cus_0000741,2025-11-13,United States,New York,45-54,iOS,Organic Search,High Value
cus_0000742,2025-08-27,United States,Chicago,55+,iOS,Meta Ads,Occasional
cus_0000743,2025-10-10,United Kingdom,Manchester,18-24,Android,Google Ads,Occasional
cus_0000744,2025-06-23,United Kingdom,London,25-34,Android,Organic Search,Loyal
cus_0000745,2025-09-03,India,Delhi,18-24,iOS,Google Ads,High Value
cus_0000746,2025-12-23,Germany,Berlin,55+,iOS,Meta Ads,Occasional
cus_0000747,2025-07-03,India,Bengaluru,55+,Android,Organic Search,Occasional
cus_0000748,2025-11-04,India,Delhi,25-34,Android,Direct,New
cus_0000749,2025-06-25,Singapore,Singapore,25-34,Android,Direct,Occasional
cus_0000750,2026-01-15,India,Bengaluru,18-24,Android,Direct,New
cus_0000751,2025-09-15,Germany,Munich,25-34,iOS,Direct,Occasional
cus_0000752,2025-11-03,United States,New York,25-34,iOS,Email,Occasional
cus_0000753,2025-06-04,United Kingdom,Manchester,18-24,Android,Google Ads,High Value
cus_0000754,2025-06-26,Germany,Berlin,45-54,Android,Google Ads,Occasional
cus_0000755,2025-10-23,India,Mumbai,35-44,Desktop,Meta Ads,New
cus_0000756,2025-06-06,India,Delhi,25-34,Desktop,Organic Search,New
cus_0000757,2025-11-10,United States,Chicago,35-44,Android,Referral,Occasional
cus_0000758,2026-01-10,Germany,Berlin,45-54,Desktop,Google Ads,Occasional
cus_0000759,2025-08-04,United Kingdom,London,18-24,Android,Google Ads,Loyal
cus_0000760,2025-05-27,United Kingdom,Bristol,18-24,Android,Meta Ads,New
cus_0000761,2025-09-28,United Kingdom,Manchester,25-34,Android,Organic Search,New
cus_0000762,2025-12-10,United States,Chicago,25-34,Android,Direct,Occasional
cus_0000763,2025-06-16,United States,New York,25-34,iOS,Organic Search,Occasional
cus_0000764,2025-08-11,United Kingdom,Bristol,45-54,iOS,Meta Ads,Loyal
cus_0000765,2025-05-31,India,Mumbai,25-34,Android,Meta Ads,New
cus_0000766,2025-10-02,United States,New York,45-54,Desktop,Google Ads,New
cus_0000767,2025-08-13,United Kingdom,Bristol,35-44,iOS,Direct,Loyal
cus_0000768,2025-07-31,United States,San Francisco,45-54,Android,Google Ads,Occasional
cus_0000769,2025-07-11,United Kingdom,Bristol,55+,iOS,Organic Search,Loyal
cus_0000770,2026-01-19,India,Hyderabad,25-34,Android,Google Ads,New
cus_0000771,2025-04-20,Singapore,Singapore,55+,Desktop,Direct,Occasional
cus_0000772,2025-08-25,United States,San Francisco,25-34,Android,Meta Ads,Loyal
cus_0000773,2025-07-20,Germany,Berlin,45-54,Desktop,Organic Search,Loyal
cus_0000774,2025-07-01,India,Delhi,25-34,Android,Organic Search,Occasional
cus_0000775,2025-06-28,United States,Austin,25-34,iOS,Direct,Loyal
cus_0000776,2025-05-30,United States,San Francisco,55+,Desktop,Meta Ads,Loyal
cus_0000777,2025-05-03,United States,New York,35-44,Desktop,Direct,High Value
cus_0000778,2025-11-13,United States,New York,45-54,Android,Email,Loyal
cus_0000779,2025-06-08,India,Bengaluru,35-44,Android,Google Ads,New
cus_0000780,2025-10-27,India,Bengaluru,45-54,Android,Email,New
cus_0000781,2025-10-30,United Kingdom,London,25-34,iOS,Google Ads,High Value
cus_0000782,2025-10-13,United States,Chicago,45-54,Android,Direct,Occasional
cus_0000783,2025-11-08,India,Bengaluru,35-44,Android,Meta Ads,Occasional
cus_0000784,2025-11-22,India,Mumbai,18-24,Android,Google Ads,Occasional
cus_0000785,2025-04-14,Singapore,Singapore,55+,Desktop,Referral,New
cus_0000786,2025-05-22,India,Mumbai,25-34,Android,Google Ads,New
cus_0000787,2025-12-29,United States,Chicago,25-34,iOS,Meta Ads,New
cus_0000788,2025-09-28,United States,Austin,35-44,Android,Organic Search,Loyal
cus_0000789,2025-04-28,United States,San Francisco,45-54,Desktop,Meta Ads,New
cus_0000790,2025-08-25,Germany,Munich,55+,Android,Email,Occasional
cus_0000791,2025-04-13,United Kingdom,London,55+,iOS,Direct,High Value
cus_0000792,2025-12-08,India,Bengaluru,35-44,Desktop,Organic Search,Occasional
cus_0000793,2025-08-24,India,Mumbai,25-34,Android,Organic Search,Occasional
cus_0000794,2025-06-07,United States,Chicago,35-44,Android,Email,Loyal
cus_0000795,2025-07-28,India,Mumbai,25-34,Android,Google Ads,New
cus_0000796,2025-07-26,Germany,Hamburg,45-54,Android,Google Ads,Occasional
cus_0000797,2025-04-10,India,Bengaluru,25-34,iOS,Meta Ads,New
cus_0000798,2025-08-02,India,Bengaluru,55+,Android,Direct,Loyal
cus_0000799,2025-05-21,Singapore,Singapore,45-54,Android,Organic Search,New
cus_0000800,2025-09-25,India,Bengaluru,35-44,Android,Meta Ads,New
cus_0000801,2025-06-11,India,Bengaluru,25-34,Desktop,Direct,Loyal
cus_0000802,2025-07-10,Germany,Munich,18-24,Android,Google Ads,Loyal
cus_0000803,2025-11-15,India,Mumbai,45-54,Android,Direct,New
cus_0000804,2025-10-11,United States,San Francisco,35-44,Android,Referral,Occasional
cus_0000805,2026-01-22,India,Mumbai,35-44,Android,Organic Search,Occasional
cus_0000806,2025-12-06,India,Bengaluru,35-44,Android,Direct,New
cus_0000807,2025-10-05,India,Hyderabad,55+,Desktop,Meta Ads,Occasional
cus_0000808,2026-01-03,India,Hyderabad,18-24,iOS,Direct,Occasional
cus_0000809,2025-12-28,Singapore,Singapore,18-24,Desktop,Meta Ads,Loyal
cus_0000810,2025-06-08,United Kingdom,Manchester,45-54,Desktop,Google Ads,Loyal
cus_0000811,2025-11-24,United States,New York,55+,Desktop,Organic Search,Loyal
cus_0000812,2025-12-10,United Kingdom,London,18-24,Android,Organic Search,Occasional
cus_0000813,2025-07-10,India,Hyderabad,18-24,Android,Google Ads,New
cus_0000814,2025-05-19,Singapore,Singapore,25-34,Android,Google Ads,New
cus_0000815,2025-04-18,India,Bengaluru,18-24,Android,Google Ads,Loyal
cus_0000816,2025-08-23,United States,New York,25-34,Android,Organic Search,Loyal
cus_0000817,2025-12-20,United States,Austin,55+,Android,Google Ads,New
cus_0000818,2026-01-21,United States,Austin,18-24,iOS,Google Ads,Occasional
cus_0000819,2025-04-29,United States,San Francisco,35-44,Android,Organic Search,Occasional
cus_0000820,2025-10-03,Singapore,Singapore,25-34,iOS,Google Ads,Occasional
cus_0000821,2025-11-08,United Kingdom,Bristol,55+,Android,Google Ads,Occasional
cus_0000822,2025-07-12,India,Bengaluru,35-44,Desktop,Meta Ads,Occasional
cus_0000823,2025-07-17,United States,Chicago,18-24,iOS,Meta Ads,New
cus_0000824,2026-01-29,United States,Chicago,25-34,iOS,Organic Search,Occasional
cus_0000825,2025-09-03,India,Mumbai,55+,iOS,Direct,Occasional
cus_0000826,2025-08-15,India,Delhi,18-24,Android,Meta Ads,Occasional
cus_0000827,2025-09-02,Singapore,Singapore,18-24,iOS,Google Ads,Loyal
cus_0000828,2025-11-27,India,Mumbai,55+,Desktop,Organic Search,Loyal
cus_0000829,2025-12-19,India,Mumbai,18-24,Android,Organic Search,New
cus_0000830,2025-08-29,India,Hyderabad,55+,iOS,Google Ads,Occasional
cus_0000831,2025-04-09,Germany,Hamburg,25-34,Android,Email,Loyal
cus_0000832,2026-01-17,Germany,Hamburg,25-34,Android,Meta Ads,Occasional
cus_0000833,2025-12-30,United States,New York,45-54,Android,Referral,Occasional
cus_0000834,2025-09-30,United Kingdom,London,35-44,Desktop,Organic Search,New
cus_0000835,2025-08-17,India,Hyderabad,25-34,Android,Meta Ads,Loyal
cus_0000836,2026-01-07,India,Delhi,18-24,iOS,Organic Search,Occasional
cus_0000837,2025-12-23,India,Mumbai,18-24,Android,Email,New
cus_0000838,2025-04-26,India,Hyderabad,25-34,Android,Organic Search,High Value
cus_0000839,2026-01-24,India,Delhi,35-44,iOS,Google Ads,Occasional
cus_0000840,2025-09-17,United States,Chicago,45-54,Desktop,Referral,Loyal
cus_0000841,2025-12-18,United States,San Francisco,25-34,Android,Email,Occasional
cus_0000842,2025-05-30,United Kingdom,London,45-54,Android,Email,New
cus_0000843,2025-04-15,United Kingdom,London,35-44,Android,Meta Ads,New
cus_0000844,2026-01-08,Germany,Berlin,18-24,Android,Organic Search,New
cus_0000845,2025-05-28,India,Delhi,35-44,Android,Google Ads,Occasional
cus_0000846,2025-11-20,United Kingdom,Manchester,35-44,iOS,Meta Ads,New
cus_0000847,2026-01-02,India,Bengaluru,55+,iOS,Meta Ads,Loyal
cus_0000848,2025-07-23,United States,San Francisco,25-34,Android,Meta Ads,New
cus_0000849,2025-11-19,United States,Austin,35-44,Desktop,Meta Ads,New
cus_0000850,2025-11-28,India,Mumbai,35-44,Desktop,Google Ads,New
cus_0000851,2026-01-18,India,Delhi,35-44,Android,Google Ads,High Value
cus_0000852,2025-11-26,India,Hyderabad,18-24,Desktop,Email,Occasional
cus_0000853,2025-08-01,United Kingdom,London,55+,Android,Google Ads,New
cus_0000854,2025-10-31,India,Bengaluru,18-24,Android,Email,Occasional
cus_0000855,2025-05-13,Germany,Berlin,55+,iOS,Organic Search,Loyal
cus_0000856,2025-07-14,Germany,Berlin,35-44,iOS,Meta Ads,Occasional
cus_0000857,2025-05-17,United Kingdom,Bristol,35-44,iOS,Direct,Loyal
cus_0000858,2025-08-28,India,Delhi,25-34,Android,Email,Loyal
cus_0000859,2025-05-06,United States,Austin,25-34,iOS,Google Ads,Loyal
cus_0000860,2025-08-03,United States,Chicago,45-54,iOS,Google Ads,Loyal
cus_0000861,2025-10-26,United Kingdom,London,45-54,Android,Organic Search,High Value
cus_0000862,2025-08-28,India,Mumbai,25-34,Desktop,Direct,Occasional
cus_0000863,2025-05-25,United Kingdom,Manchester,25-34,Android,Organic Search,Loyal
cus_0000864,2025-11-26,Singapore,Singapore,45-54,iOS,Google Ads,Loyal
cus_0000865,2025-09-28,India,Delhi,55+,Android,Organic Search,High Value
cus_0000866,2025-05-31,Germany,Hamburg,25-34,Desktop,Email,Loyal
cus_0000867,2025-12-23,United Kingdom,Manchester,25-34,Desktop,Google Ads,New
cus_0000868,2025-12-19,Germany,Munich,25-34,iOS,Google Ads,High Value
cus_0000869,2025-05-16,Germany,Munich,18-24,Android,Organic Search,High Value
cus_0000870,2025-11-04,United States,Austin,45-54,Desktop,Organic Search,Occasional
cus_0000871,2025-07-25,India,Bengaluru,18-24,Desktop,Organic Search,New
cus_0000872,2025-06-11,Germany,Berlin,25-34,Android,Organic Search,Loyal
cus_0000873,2025-06-30,Germany,Berlin,45-54,Android,Google Ads,Loyal
cus_0000874,2025-05-21,India,Hyderabad,25-34,Android,Meta Ads,New
cus_0000875,2025-04-27,India,Delhi,35-44,iOS,Email,High Value
cus_0000876,2025-09-12,Germany,Hamburg,35-44,iOS,Google Ads,Loyal
cus_0000877,2025-04-28,United States,Austin,18-24,iOS,Organic Search,New
cus_0000878,2025-05-26,India,Hyderabad,55+,Android,Organic Search,Occasional
cus_0000879,2025-10-20,United States,New York,45-54,Android,Email,New
cus_0000880,2025-06-23,India,Mumbai,45-54,Android,Direct,New
cus_0000881,2025-09-25,Singapore,Singapore,35-44,Android,Google Ads,Loyal
cus_0000882,2025-04-18,United States,Chicago,18-24,Android,Google Ads,Occasional
cus_0000883,2025-11-28,India,Bengaluru,25-34,Desktop,Google Ads,Occasional
cus_0000884,2025-11-25,India,Hyderabad,25-34,Android,Organic Search,New
cus_0000885,2025-04-30,India,Mumbai,25-34,Android,Direct,Occasional
cus_0000886,2025-05-03,India,Hyderabad,25-34,iOS,Meta Ads,Occasional
cus_0000887,2026-01-26,India,Delhi,25-34,iOS,Direct,Loyal
cus_0000888,2025-05-21,United Kingdom,London,18-24,iOS,Email,Occasional
cus_0000889,2025-06-06,India,Delhi,18-24,Android,Google Ads,New
cus_0000890,2025-08-29,India,Mumbai,25-34,Desktop,Email,Occasional
cus_0000891,2025-10-02,Singapore,Singapore,55+,Android,Organic Search,Occasional
cus_0000892,2025-10-19,United States,San Francisco,18-24,Desktop,Meta Ads,New
cus_0000893,2025-08-29,India,Bengaluru,35-44,iOS,Referral,New
cus_0000894,2025-10-07,United States,San Francisco,45-54,Android,Email,Occasional
cus_0000895,2025-07-15,India,Mumbai,55+,Android,Organic Search,New
cus_0000896,2025-10-26,United Kingdom,Manchester,35-44,Android,Meta Ads,Occasional
cus_0000897,2025-12-18,India,Mumbai,25-34,Desktop,Direct,Loyal
cus_0000898,2025-07-24,India,Delhi,25-34,Android,Direct,Loyal
cus_0000899,2025-08-11,Germany,Munich,25-34,Android,Email,High Value
cus_0000900,2026-01-08,India,Bengaluru,45-54,iOS,Organic Search,Loyal
cus_0000901,2025-06-13,India,Mumbai,25-34,Android,Organic Search,Occasional
cus_0000902,2025-10-09,India,Hyderabad,25-34,Desktop,Organic Search,Occasional
cus_0000903,2025-09-03,India,Bengaluru,45-54,Desktop,Meta Ads,Loyal
cus_0000904,2025-10-12,United States,Chicago,55+,Android,Organic Search,New
cus_0000905,2025-08-30,United States,San Francisco,55+,Android,Email,New
cus_0000906,2025-06-29,United States,New York,35-44,Desktop,Referral,Loyal
cus_0000907,2026-01-06,India,Bengaluru,45-54,iOS,Google Ads,Loyal
cus_0000908,2026-02-01,India,Mumbai,25-34,iOS,Google Ads,Loyal
cus_0000909,2025-05-11,India,Bengaluru,25-34,iOS,Email,New
cus_0000910,2026-01-03,Germany,Berlin,45-54,Desktop,Organic Search,Occasional
cus_0000911,2025-12-06,Singapore,Singapore,18-24,iOS,Organic Search,New
cus_0000912,2025-08-26,India,Delhi,55+,Android,Referral,Occasional
cus_0000913,2025-05-02,United States,San Francisco,25-34,Android,Meta Ads,Occasional
cus_0000914,2025-06-08,Germany,Munich,55+,iOS,Google Ads,Occasional
cus_0000915,2025-10-14,Germany,Hamburg,35-44,Android,Direct,New
cus_0000916,2025-11-22,Singapore,Singapore,18-24,Desktop,Google Ads,New
cus_0000917,2025-08-01,United States,New York,45-54,Desktop,Referral,New
cus_0000918,2025-04-17,United States,New York,25-34,Android,Organic Search,New
cus_0000919,2025-12-05,India,Mumbai,45-54,Android,Meta Ads,Occasional
cus_0000920,2026-01-06,United Kingdom,Manchester,25-34,Android,Meta Ads,New
cus_0000921,2025-09-02,India,Bengaluru,25-34,iOS,Meta Ads,Occasional
cus_0000922,2026-01-27,India,Delhi,25-34,Android,Email,Loyal
cus_0000923,2026-01-10,India,Bengaluru,35-44,Android,Referral,Loyal
cus_0000924,2025-12-18,Germany,Berlin,55+,iOS,Organic Search,Occasional
cus_0000925,2025-09-25,India,Hyderabad,45-54,Android,Google Ads,New
cus_0000926,2025-06-29,Singapore,Singapore,55+,iOS,Direct,New
cus_0000927,2025-10-25,United States,New York,25-34,Desktop,Meta Ads,Occasional
cus_0000928,2025-07-08,India,Bengaluru,25-34,Desktop,Organic Search,High Value
cus_0000929,2025-08-16,United States,New York,35-44,Android,Email,New
cus_0000930,2025-10-27,India,Bengaluru,25-34,iOS,Google Ads,New
cus_0000931,2026-01-12,Germany,Munich,25-34,Android,Email,Loyal
cus_0000932,2025-12-28,United States,San Francisco,25-34,Android,Google Ads,Occasional
cus_0000933,2025-07-05,India,Delhi,25-34,iOS,Google Ads,New
cus_0000934,2026-01-06,United Kingdom,London,55+,Android,Meta Ads,Occasional
cus_0000935,2025-12-31,India,Hyderabad,25-34,iOS,Google Ads,New
cus_0000936,2025-06-02,United Kingdom,London,25-34,Android,Organic Search,Loyal
cus_0000937,2025-05-16,Germany,Hamburg,18-24,Android,Email,Occasional
cus_0000938,2025-04-26,United States,Austin,35-44,Desktop,Direct,Loyal
cus_0000939,2025-08-23,India,Hyderabad,25-34,iOS,Referral,Loyal
cus_0000940,2025-08-24,United Kingdom,Bristol,25-34,iOS,Email,New
cus_0000941,2026-01-11,India,Hyderabad,25-34,Android,Referral,New
cus_0000942,2025-11-28,United Kingdom,Manchester,18-24,Android,Direct,New
cus_0000943,2025-09-04,India,Hyderabad,25-34,iOS,Meta Ads,Loyal
cus_0000944,2025-11-01,India,Delhi,35-44,Desktop,Organic Search,New
cus_0000945,2026-01-08,United States,Chicago,25-34,Desktop,Google Ads,Loyal
cus_0000946,2025-08-28,India,Hyderabad,55+,Android,Direct,New
cus_0000947,2025-04-17,Germany,Munich,55+,Desktop,Google Ads,Occasional
cus_0000948,2025-07-12,United States,New York,25-34,iOS,Referral,New
cus_0000949,2025-05-04,India,Bengaluru,25-34,Android,Meta Ads,Loyal
cus_0000950,2025-12-10,United States,Austin,55+,Android,Organic Search,New
cus_0000951,2026-01-31,United Kingdom,Manchester,45-54,Android,Meta Ads,Occasional
cus_0000952,2026-01-27,United States,Chicago,45-54,Android,Email,New
cus_0000953,2025-12-24,Singapore,Singapore,18-24,Android,Meta Ads,Loyal
cus_0000954,2025-11-23,India,Hyderabad,55+,Desktop,Direct,New
cus_0000955,2025-09-02,India,Mumbai,35-44,iOS,Organic Search,Loyal
cus_0000956,2025-09-28,United States,New York,35-44,Desktop,Direct,Loyal
cus_0000957,2025-11-21,Singapore,Singapore,18-24,Android,Google Ads,Occasional
cus_0000958,2025-07-16,United States,Chicago,55+,Android,Google Ads,Loyal
cus_0000959,2025-05-21,India,Delhi,25-34,Android,Email,New
cus_0000960,2025-10-07,India,Delhi,55+,Android,Google Ads,Occasional
cus_0000961,2025-04-30,United States,Austin,18-24,Android,Meta Ads,New
cus_0000962,2025-08-11,India,Mumbai,45-54,iOS,Organic Search,Occasional
cus_0000963,2025-10-01,Germany,Hamburg,35-44,iOS,Meta Ads,Loyal
cus_0000964,2025-09-22,India,Delhi,18-24,Android,Meta Ads,Loyal
cus_0000965,2025-10-17,India,Delhi,25-34,Android,Direct,Loyal
cus_0000966,2025-07-05,India,Mumbai,45-54,Android,Email,High Value
cus_0000967,2025-06-01,India,Delhi,18-24,Desktop,Google Ads,Occasional
cus_0000968,2025-09-20,United States,Austin,18-24,Android,Meta Ads,Occasional
cus_0000969,2025-09-27,India,Mumbai,55+,Android,Direct,Occasional
cus_0000970,2025-08-29,United Kingdom,London,18-24,Desktop,Direct,Loyal
cus_0000971,2025-07-13,United Kingdom,Manchester,55+,Android,Organic Search,High Value
cus_0000972,2025-04-25,India,Hyderabad,45-54,Android,Direct,New
cus_0000973,2025-07-12,India,Hyderabad,25-34,Android,Direct,Loyal
cus_0000974,2025-11-26,India,Mumbai,18-24,Android,Google Ads,Occasional
cus_0000975,2025-05-15,Singapore,Singapore,45-54,iOS,Organic Search,New
cus_0000976,2025-06-05,United States,New York,18-24,Android,Google Ads,Occasional
cus_0000977,2025-06-10,India,Bengaluru,55+,iOS,Direct,Occasional
cus_0000978,2025-12-03,United States,Chicago,55+,Android,Meta Ads,High Value
cus_0000979,2025-05-06,India,Delhi,18-24,Android,Meta Ads,Occasional
cus_0000980,2025-11-08,India,Hyderabad,25-34,Android,Email,Loyal
cus_0000981,2026-01-06,United States,Austin,18-24,Android,Google Ads,New
cus_0000982,2025-06-16,United States,New York,25-34,Android,Meta Ads,Loyal
cus_0000983,2025-05-27,United States,Austin,18-24,Android,Direct,High Value
cus_0000984,2025-11-08,Germany,Berlin,25-34,iOS,Direct,New
cus_0000985,2025-06-20,India,Bengaluru,18-24,Android,Email,High Value
cus_0000986,2025-06-23,India,Mumbai,25-34,iOS,Google Ads,Loyal
cus_0000987,2025-10-24,United States,New York,45-54,Android,Direct,Loyal
cus_0000988,2025-04-12,India,Mumbai,18-24,Android,Organic Search,New
cus_0000989,2025-11-03,India,Delhi,25-34,Desktop,Email,Occasional
cus_0000990,2025-05-17,United Kingdom,Manchester,55+,Android,Meta Ads,New
cus_0000991,2025-07-14,India,Mumbai,35-44,Android,Organic Search,Occasional
cus_0000992,2025-11-30,Germany,Hamburg,45-54,Android,Direct,New
cus_0000993,2025-05-09,United States,New York,55+,Android,Email,New
cus_0000994,2025-10-04,Germany,Hamburg,35-44,iOS,Email,Occasional
cus_0000995,2026-01-17,United Kingdom,Bristol,25-34,Android,Direct,Loyal
cus_0000996,2025-10-29,India,Hyderabad,25-34,Desktop,Google Ads,Loyal
cus_0000997,2025-06-01,India,Mumbai,55+,Desktop,Google Ads,Occasional
cus_0000998,2025-12-12,United Kingdom,Manchester,25-34,Android,Direct,Loyal
cus_0000999,2025-11-24,Germany,Hamburg,18-24,iOS,Organic Search,Occasional
cus_0001000,2025-10-22,United States,New York,25-34,Desktop,Meta Ads,Loyal
cus_0001001,2025-05-04,Germany,Hamburg,55+,iOS,Direct,Occasional
cus_0001002,2025-12-21,Germany,Berlin,45-54,Android,Direct,Loyal
cus_0001003,2025-05-18,United Kingdom,Bristol,18-24,Desktop,Organic Search,Loyal
cus_0001004,2025-08-01,India,Mumbai,25-34,Desktop,Organic Search,Loyal
cus_0001005,2025-05-29,United States,San Francisco,25-34,Android,Google Ads,Occasional
cus_0001006,2025-07-07,United Kingdom,London,25-34,Desktop,Google Ads,Occasional
cus_0001007,2025-10-13,Germany,Hamburg,25-34,Android,Email,Loyal
cus_0001008,2025-05-21,Germany,Munich,55+,Android,Google Ads,Occasional
cus_0001009,2025-11-15,India,Bengaluru,35-44,Android,Organic Search,Occasional
cus_0001010,2025-06-09,United States,New York,18-24,Android,Organic Search,High Value
cus_0001011,2026-01-25,United States,San Francisco,25-34,Android,Google Ads,High Value
cus_0001012,2026-01-12,India,Mumbai,35-44,Android,Organic Search,Occasional
cus_0001013,2025-11-26,United States,Chicago,35-44,Android,Organic Search,New
cus_0001014,2025-11-21,United Kingdom,London,18-24,Desktop,Organic Search,Occasional
cus_0001015,2026-02-01,India,Hyderabad,35-44,iOS,Google Ads,New
cus_0001016,2025-10-06,Germany,Hamburg,25-34,iOS,Google Ads,Occasional
cus_0001017,2025-12-18,India,Hyderabad,35-44,Desktop,Organic Search,Loyal
cus_0001018,2025-11-22,United States,Chicago,18-24,iOS,Google Ads,High Value
cus_0001019,2025-11-06,United Kingdom,London,45-54,Android,Meta Ads,New
cus_0001020,2025-08-01,United Kingdom,London,35-44,Desktop,Google Ads,Loyal
cus_0001021,2025-07-24,India,Bengaluru,18-24,Desktop,Meta Ads,Occasional
cus_0001022,2025-08-22,United Kingdom,Manchester,25-34,iOS,Organic Search,New
cus_0001023,2025-11-03,United States,San Francisco,18-24,iOS,Google Ads,Loyal
cus_0001024,2025-11-28,United States,New York,45-54,Android,Direct,Loyal
cus_0001025,2025-06-12,India,Bengaluru,25-34,Desktop,Direct,New
cus_0001026,2025-05-01,India,Hyderabad,55+,Android,Direct,Loyal
cus_0001027,2025-09-08,United States,Chicago,25-34,Android,Google Ads,New
cus_0001028,2025-07-31,India,Bengaluru,45-54,Android,Google Ads,Occasional
cus_0001029,2025-08-04,Germany,Hamburg,45-54,Android,Organic Search,Loyal
cus_0001030,2025-05-20,India,Bengaluru,18-24,Desktop,Referral,New
cus_0001031,2025-07-25,India,Mumbai,18-24,Android,Google Ads,New
cus_0001032,2025-09-13,India,Mumbai,25-34,Android,Referral,Loyal
cus_0001033,2025-09-11,India,Mumbai,35-44,iOS,Meta Ads,New
cus_0001034,2025-10-11,United States,Chicago,35-44,iOS,Google Ads,Loyal
cus_0001035,2025-06-17,United Kingdom,Bristol,18-24,Android,Organic Search,New
cus_0001036,2025-06-13,India,Bengaluru,55+,Android,Email,Loyal
cus_0001037,2025-04-29,United Kingdom,Manchester,25-34,Desktop,Google Ads,Loyal
cus_0001038,2026-02-01,India,Delhi,35-44,Android,Google Ads,Loyal
cus_0001039,2025-04-09,India,Hyderabad,25-34,iOS,Direct,Occasional
cus_0001040,2025-08-06,United States,Austin,55+,Android,Google Ads,Loyal
cus_0001041,2025-11-15,United States,Austin,18-24,Android,Google Ads,Loyal
cus_0001042,2025-09-24,United States,San Francisco,25-34,Android,Referral,Occasional
cus_0001043,2025-10-12,India,Hyderabad,55+,Desktop,Google Ads,Loyal
cus_0001044,2025-08-04,United States,San Francisco,25-34,Android,Google Ads,Loyal
cus_0001045,2026-01-18,United Kingdom,Manchester,18-24,Android,Organic Search,New
cus_0001046,2025-12-13,India,Bengaluru,18-24,Android,Google Ads,New
cus_0001047,2026-01-04,Germany,Hamburg,25-34,Android,Organic Search,Occasional
cus_0001048,2025-12-02,United States,San Francisco,25-34,Desktop,Meta Ads,New
cus_0001049,2025-05-24,Germany,Berlin,25-34,iOS,Direct,New
cus_0001050,2025-06-08,United States,Austin,25-34,iOS,Direct,Occasional
cus_0001051,2025-10-07,India,Hyderabad,45-54,Android,Referral,New
cus_0001052,2025-09-15,United Kingdom,London,25-34,iOS,Google Ads,New
cus_0001053,2025-09-24,India,Delhi,18-24,Desktop,Organic Search,New
cus_0001054,2025-07-05,India,Hyderabad,25-34,iOS,Direct,New
cus_0001055,2025-04-17,Germany,Hamburg,45-54,Android,Direct,New
cus_0001056,2025-11-03,United States,San Francisco,55+,Android,Google Ads,Loyal
cus_0001057,2025-05-14,India,Delhi,35-44,Android,Meta Ads,Occasional
cus_0001058,2025-08-07,United Kingdom,Manchester,45-54,iOS,Direct,Occasional
cus_0001059,2025-11-07,India,Bengaluru,35-44,iOS,Google Ads,New
