experiment_id,experiment_name,variant,customer_id,exposure_date,conversion,revenue
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001428,2026-07-01,1,57.72
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000006,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001213,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001403,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001137,2026-07-01,1,77.30
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000897,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000847,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001120,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001081,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000262,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001476,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000616,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001339,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000253,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000433,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000263,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000506,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000735,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000318,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000709,2026-07-01,1,53.90
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001467,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000938,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000289,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000879,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000206,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001447,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000241,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000131,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000002,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000185,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000953,2026-07-01,1,104.79
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000273,2026-07-01,1,83.23
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000622,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001172,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001387,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001174,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000164,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000051,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001200,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000225,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000380,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000989,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000541,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001241,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000867,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000661,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000194,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000379,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000915,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000854,2026-07-01,1,93.56
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000777,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001013,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000219,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000886,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000532,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000578,2026-07-01,1,80.52
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000811,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001233,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000530,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001434,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000809,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000143,2026-07-01,1,93.63
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000408,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000382,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000323,2026-07-01,1,88.40
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000254,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000166,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000905,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001048,2026-07-01,1,103.23
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000979,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001259,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000066,2026-07-01,1,94.12
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000299,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000090,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001156,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000695,2026-07-01,1,87.34
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001058,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000452,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000771,2026-07-01,1,58.35
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000817,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000994,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001268,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000773,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000878,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000476,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000945,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001060,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000161,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001222,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001026,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001242,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001056,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001498,2026-07-01,1,72.32
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000344,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000848,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001240,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001015,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000869,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001282,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000441,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000160,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001309,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000648,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000421,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001301,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001288,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000647,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001061,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000624,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000641,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001227,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001425,2026-07-01,1,62.18
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000939,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000121,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000149,2026-07-01,1,105.90
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000631,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000404,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000537,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000098,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001150,2026-07-01,1,46.54
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000328,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000239,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000588,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000492,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000231,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000366,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000765,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001214,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000759,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000957,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001461,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001275,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001236,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000368,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001326,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000564,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000083,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000397,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000037,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000840,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000302,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000946,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000069,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001478,2026-07-01,1,68.15
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000460,2026-07-01,1,76.02
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000807,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001125,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000589,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000689,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001316,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000790,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000314,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000554,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000181,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000657,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001389,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001351,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000580,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001363,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000612,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001327,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001353,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000199,2026-07-01,1,92.72
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000600,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000865,2026-07-01,1,48.18
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001383,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001404,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000734,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000462,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000050,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000172,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000925,2026-07-01,1,101.74
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000597,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001215,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001372,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000103,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000418,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001488,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001218,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000126,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000733,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000812,2026-07-01,1,54.04
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000903,2026-07-01,1,58.66
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000440,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000801,2026-07-01,1,109.46
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001084,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000045,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000716,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000180,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000182,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000167,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000703,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001490,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001322,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000372,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001019,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001158,2026-07-01,1,64.55
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000442,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000085,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000649,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001093,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000997,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000488,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001138,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000926,2026-07-01,1,46.48
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000007,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000656,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000304,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001396,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001014,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000500,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001481,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001269,2026-07-01,1,87.32
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000120,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000633,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000606,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000620,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000144,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001359,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001256,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001373,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001073,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001330,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000212,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000542,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000455,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000756,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001371,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000411,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001052,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000102,2026-07-01,1,47.49
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000221,2026-07-01,1,98.46
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001193,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000385,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000833,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000623,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000434,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001485,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000819,2026-07-01,1,88.40
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000760,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000444,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000187,2026-07-01,1,45.06
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001098,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000272,2026-07-01,1,85.47
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000456,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000465,2026-07-01,1,96.01
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001333,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000431,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001427,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000104,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001179,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000585,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000249,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001466,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001017,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000626,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000747,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000255,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000750,2026-07-01,1,64.87
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000279,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001300,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000935,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000502,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000993,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000642,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000714,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000837,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000910,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000311,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001247,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001094,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000521,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000617,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001255,2026-07-01,1,102.39
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000940,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001221,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000362,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001220,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000792,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000364,2026-07-01,1,55.33
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001312,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000346,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000211,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001238,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001306,2026-07-01,1,78.76
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000526,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000929,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000108,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001059,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000295,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000424,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000495,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000474,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001274,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000720,2026-07-01,0,0.00
