conversion_id,session_id,customer_id,timestamp,product_id,revenue,discount,conversion_type
cnv_0000536,ses_0004740,cus_0000260,2026-04-14T07:07:33,prd_004,38.15,10.00,purchase
cnv_0000537,ses_0004745,cus_0001218,2026-04-14T16:19:23,prd_002,106.86,0.00,purchase
cnv_0000538,ses_0004755,cus_0001441,2026-04-14T07:20:22,prd_016,38.44,0.00,purchase
cnv_0000539,ses_0004762,cus_0000761,2026-04-14T06:41:26,prd_016,85.05,15.00,purchase
cnv_0000540,ses_0004768,cus_0001335,2026-04-14T10:45:50,prd_017,58.24,0.00,purchase
cnv_0000541,ses_0004783,cus_0000442,2026-04-14T20:27:17,prd_018,88.52,15.00,purchase
cnv_0000542,ses_0004790,cus_0001424,2026-04-14T10:13:59,prd_011,40.13,0.00,purchase
cnv_0000543,ses_0004800,cus_0000042,2026-04-15T15:46:24,prd_004,23.43,15.00,purchase
cnv_0000544,ses_0004805,cus_0000343,2026-04-15T10:03:26,prd_006,54.68,15.00,purchase
cnv_0000545,ses_0004809,cus_0000302,2026-04-15T18:07:37,prd_007,26.45,0.00,purchase
cnv_0000546,ses_0004810,cus_0000229,2026-04-15T05:54:08,prd_006,28.53,5.00,purchase
cnv_0000547,ses_0004818,cus_0000077,2026-04-15T00:46:08,prd_015,62.89,0.00,purchase
cnv_0000548,ses_0004819,cus_0000048,2026-04-15T18:15:07,prd_010,70.42,0.00,purchase
cnv_0000549,ses_0004825,cus_0001298,2026-04-15T03:40:52,prd_013,95.45,0.00,purchase
cnv_0000550,ses_0004830,cus_0000983,2026-04-15T18:58:02,prd_001,64.98,0.00,purchase
cnv_0000551,ses_0004844,cus_0001409,2026-04-15T06:39:22,prd_001,28.90,5.00,purchase
cnv_0000552,ses_0004885,cus_0000866,2026-04-16T06:46:13,prd_011,39.52,10.00,purchase
cnv_0000553,ses_0004888,cus_0000606,2026-04-16T20:05:06,prd_006,53.70,5.00,purchase
cnv_0000554,ses_0004889,cus_0000277,2026-04-16T00:12:00,prd_016,72.56,0.00,purchase
cnv_0000555,ses_0004890,cus_0000941,2026-04-16T14:21:25,prd_018,44.28,0.00,purchase
cnv_0000556,ses_0004896,cus_0000082,2026-04-16T16:38:15,prd_015,61.74,10.00,purchase
cnv_0000557,ses_0004899,cus_0000294,2026-04-16T13:47:26,prd_017,85.57,0.00,purchase
cnv_0000558,ses_0004900,cus_0000901,2026-04-16T10:52:30,prd_007,38.49,0.00,purchase
cnv_0000559,ses_0004907,cus_0000031,2026-04-16T05:04:55,prd_019,26.45,0.00,purchase
cnv_0000560,ses_0004911,cus_0001144,2026-04-16T10:55:06,prd_019,102.73,15.00,purchase
cnv_0000561,ses_0004912,cus_0001136,2026-04-16T08:07:48,prd_017,60.06,0.00,purchase
cnv_0000562,ses_0004916,cus_0001356,2026-04-16T01:15:21,prd_013,142.09,10.00,purchase
cnv_0000563,ses_0004920,cus_0000446,2026-04-17T15:16:07,prd_018,32.10,0.00,purchase
cnv_0000564,ses_0004923,cus_0001475,2026-04-17T08:35:10,prd_013,60.38,0.00,purchase
cnv_0000565,ses_0004924,cus_0000952,2026-04-17T13:59:00,prd_010,42.97,0.00,purchase
cnv_0000566,ses_0004931,cus_0001193,2026-04-17T22:18:49,prd_013,116.42,5.00,purchase
cnv_0000567,ses_0004934,cus_0000221,2026-04-17T17:22:11,prd_012,250.48,0.00,purchase
cnv_0000568,ses_0004958,cus_0000557,2026-04-17T05:12:47,prd_018,78.59,15.00,purchase
cnv_0000569,ses_0005000,cus_0000233,2026-04-18T20:04:07,prd_003,37.47,10.00,purchase
cnv_0000570,ses_0005020,cus_0000131,2026-04-18T01:34:10,prd_012,42.92,0.00,purchase
cnv_0000571,ses_0005025,cus_0000548,2026-04-18T06:28:11,prd_010,54.40,0.00,purchase
cnv_0000572,ses_0005040,cus_0000463,2026-04-18T04:38:32,prd_008,58.64,15.00,purchase
cnv_0000573,ses_0005044,cus_0001425,2026-04-19T12:00:36,prd_004,58.66,0.00,purchase
cnv_0000574,ses_0005055,cus_0000636,2026-04-19T05:29:15,prd_014,21.29,0.00,purchase
cnv_0000575,ses_0005064,cus_0000041,2026-04-19T06:19:50,prd_012,40.14,5.00,purchase
cnv_0000576,ses_0005075,cus_0000906,2026-04-19T22:07:25,prd_020,62.52,0.00,purchase
cnv_0000577,ses_0005077,cus_0000943,2026-04-19T08:10:25,prd_001,70.32,10.00,purchase
cnv_0000578,ses_0005080,cus_0000924,2026-04-20T00:00:49,prd_010,83.87,0.00,purchase
cnv_0000579,ses_0005081,cus_0001444,2026-04-19T19:43:34,prd_020,55.32,0.00,purchase
cnv_0000580,ses_0005083,cus_0001227,2026-04-19T14:31:58,prd_017,102.42,5.00,purchase
cnv_0000581,ses_0005084,cus_0000642,2026-04-19T19:28:46,prd_004,77.85,15.00,purchase
cnv_0000582,ses_0005087,cus_0000297,2026-04-19T01:36:54,prd_016,33.71,10.00,purchase
cnv_0000583,ses_0005088,cus_0000954,2026-04-19T11:30:27,prd_018,84.54,0.00,purchase
cnv_0000584,ses_0005100,cus_0001400,2026-04-19T20:03:21,prd_007,108.20,0.00,purchase
cnv_0000585,ses_0005123,cus_0001283,2026-04-20T06:10:22,prd_011,44.19,0.00,purchase
cnv_0000586,ses_0005124,cus_0000863,2026-04-20T09:31:45,prd_019,33.38,0.00,purchase
cnv_0000587,ses_0005143,cus_0001022,2026-04-20T21:17:38,prd_004,42.18,15.00,purchase
cnv_0000588,ses_0005144,cus_0001340,2026-04-20T05:15:45,prd_009,40.79,15.00,purchase
cnv_0000589,ses_0005149,cus_0001290,2026-04-20T22:40:49,prd_006,124.70,10.00,purchase
cnv_0000590,ses_0005158,cus_0000520,2026-04-20T06:07:27,prd_004,48.48,0.00,purchase
cnv_0000591,ses_0005167,cus_0000849,2026-04-20T00:41:25,prd_015,82.92,10.00,purchase
cnv_0000592,ses_0005168,cus_0000911,2026-04-20T23:19:07,prd_008,48.07,15.00,purchase
cnv_0000593,ses_0005202,cus_0000325,2026-04-21T14:09:45,prd_003,70.56,0.00,purchase
cnv_0000594,ses_0005203,cus_0001414,2026-04-21T00:21:56,prd_002,34.13,10.00,purchase
cnv_0000595,ses_0005219,cus_0001015,2026-04-21T21:50:48,prd_017,26.75,15.00,purchase
cnv_0000596,ses_0005220,cus_0000200,2026-04-21T21:54:57,prd_017,93.15,5.00,purchase
cnv_0000597,ses_0005223,cus_0001386,2026-04-21T21:39:02,prd_012,55.90,0.00,purchase
cnv_0000598,ses_0005225,cus_0000643,2026-04-21T02:16:48,prd_008,61.02,0.00,purchase
cnv_0000599,ses_0005246,cus_0000769,2026-04-22T23:43:24,prd_015,88.86,0.00,purchase
cnv_0000600,ses_0005253,cus_0000029,2026-04-22T13:32:29,prd_004,103.02,0.00,purchase
cnv_0000601,ses_0005255,cus_0000359,2026-04-22T00:22:08,prd_002,57.30,0.00,purchase
cnv_0000602,ses_0005270,cus_0001178,2026-04-22T22:15:02,prd_020,53.79,0.00,purchase
cnv_0000603,ses_0005281,cus_0000231,2026-04-22T15:47:32,prd_020,58.01,0.00,purchase
cnv_0000604,ses_0005293,cus_0000444,2026-04-22T03:50:30,prd_017,36.44,0.00,purchase
cnv_0000605,ses_0005295,cus_0000629,2026-04-22T18:09:30,prd_011,49.88,0.00,purchase
cnv_0000606,ses_0005314,cus_0000316,2026-04-23T17:40:35,prd_005,53.84,10.00,purchase
cnv_0000607,ses_0005316,cus_0000207,2026-04-23T11:03:32,prd_011,58.75,10.00,purchase
cnv_0000608,ses_0005317,cus_0000957,2026-04-23T16:29:28,prd_013,53.79,5.00,purchase
cnv_0000609,ses_0005326,cus_0000610,2026-04-23T16:41:24,prd_009,38.53,0.00,purchase
cnv_0000610,ses_0005327,cus_0000252,2026-04-23T13:00:56,prd_001,58.58,5.00,purchase
cnv_0000611,ses_0005338,cus_0001180,2026-04-23T13:30:42,prd_014,39.56,10.00,purchase
cnv_0000612,ses_0005347,cus_0000329,2026-04-23T15:58:08,prd_007,28.12,0.00,purchase
cnv_0000613,ses_0005348,cus_0000994,2026-04-23T07:20:09,prd_013,33.96,0.00,purchase
cnv_0000614,ses_0005355,cus_0000026,2026-04-24T03:48:31,prd_008,27.37,5.00,purchase
cnv_0000615,ses_0005369,cus_0000474,2026-04-24T21:08:22,prd_014,82.41,5.00,purchase
cnv_0000616,ses_0005402,cus_0000954,2026-04-24T22:43:16,prd_013,75.01,0.00,purchase
cnv_0000617,ses_0005415,cus_0000769,2026-04-25T15:44:58,prd_004,84.46,15.00,purchase
cnv_0000618,ses_0005434,cus_0000518,2026-04-25T09:42:10,prd_006,28.92,0.00,purchase
cnv_0000619,ses_0005439,cus_0001262,2026-04-25T07:48:41,prd_016,63.48,0.00,purchase
cnv_0000620,ses_0005442,cus_0000023,2026-04-25T07:15:10,prd_016,23.36,0.00,purchase
cnv_0000621,ses_0005448,cus_0000032,2026-04-25T05:07:26,prd_013,44.73,0.00,purchase
cnv_0000622,ses_0005457,cus_0000564,2026-04-25T07:58:12,prd_003,37.04,0.00,purchase
cnv_0000623,ses_0005460,cus_0000752,2026-04-25T22:16:19,prd_006,72.77,0.00,purchase
cnv_0000624,ses_0005461,cus_0001113,2026-04-25T02:54:22,prd_007,63.07,15.00,purchase
cnv_0000625,ses_0005467,cus_0001243,2026-04-25T06:05:31,prd_002,55.01,10.00,purchase
cnv_0000626,ses_0005472,cus_0000542,2026-04-25T00:05:09,prd_010,110.31,5.00,purchase
cnv_0000627,ses_0005497,cus_0000734,2026-04-26T16:56:08,prd_017,24.73,5.00,purchase
cnv_0000628,ses_0005515,cus_0000926,2026-04-26T11:22:21,prd_015,55.23,15.00,purchase
cnv_0000629,ses_0005517,cus_0000236,2026-04-26T22:48:24,prd_002,85.10,0.00,purchase
cnv_0000630,ses_0005519,cus_0001496,2026-04-26T19:42:59,prd_003,84.69,0.00,purchase
cnv_0000631,ses_0005521,cus_0000258,2026-04-26T13:05:28,prd_001,48.12,15.00,purchase
cnv_0000632,ses_0005524,cus_0001070,2026-04-26T14:34:06,prd_015,24.58,15.00,purchase
cnv_0000633,ses_0005530,cus_0000179,2026-04-26T10:30:43,prd_011,30.24,10.00,purchase
cnv_0000634,ses_0005540,cus_0001048,2026-04-26T23:25:50,prd_020,21.46,0.00,purchase
cnv_0000635,ses_0005555,cus_0001408,2026-04-27T15:40:32,prd_017,31.27,5.00,purchase
cnv_0000636,ses_0005570,cus_0000838,2026-04-27T11:09:49,prd_016,44.50,10.00,purchase
cnv_0000637,ses_0005578,cus_0001434,2026-04-27T16:01:54,prd_015,60.20,15.00,purchase
cnv_0000638,ses_0005582,cus_0000099,2026-04-27T21:31:17,prd_003,41.00,10.00,purchase
cnv_0000639,ses_0005590,cus_0000155,2026-04-27T20:21:07,prd_015,26.68,10.00,purchase
cnv_0000640,ses_0005595,cus_0000677,2026-04-27T05:35:41,prd_011,69.08,0.00,purchase
cnv_0000641,ses_0005596,cus_0001423,2026-04-27T04:08:40,prd_015,31.54,0.00,purchase
cnv_0000642,ses_0005615,cus_0001469,2026-04-28T09:08:43,prd_020,28.21,10.00,purchase
cnv_0000643,ses_0005617,cus_0000629,2026-04-28T21:01:47,prd_007,74.39,15.00,purchase
cnv_0000644,ses_0005624,cus_0000526,2026-04-28T08:51:58,prd_010,50.73,5.00,purchase
cnv_0000645,ses_0005626,cus_0001374,2026-04-28T15:41:30,prd_011,73.36,15.00,purchase
cnv_0000646,ses_0005636,cus_0000430,2026-04-28T19:37:34,prd_007,60.88,0.00,purchase
cnv_0000647,ses_0005649,cus_0001169,2026-04-28T20:21:00,prd_004,71.72,15.00,purchase
cnv_0000648,ses_0005662,cus_0000582,2026-04-28T12:10:50,prd_008,63.51,5.00,purchase
cnv_0000649,ses_0005663,cus_0000618,2026-04-28T00:42:02,prd_016,72.91,15.00,purchase
cnv_0000650,ses_0005673,cus_0000186,2026-04-29T06:55:06,prd_018,147.80,15.00,purchase
cnv_0000651,ses_0005677,cus_0001160,2026-04-29T01:01:08,prd_014,37.37,15.00,purchase
cnv_0000652,ses_0005683,cus_0001005,2026-04-29T16:27:41,prd_002,66.11,5.00,purchase
cnv_0000653,ses_0005684,cus_0000409,2026-04-29T03:02:03,prd_007,105.96,15.00,purchase
cnv_0000654,ses_0005690,cus_0000066,2026-04-29T11:40:52,prd_017,97.08,0.00,purchase
cnv_0000655,ses_0005692,cus_0001480,2026-04-29T14:46:12,prd_011,35.50,0.00,purchase
cnv_0000656,ses_0005697,cus_0000481,2026-04-29T00:48:35,prd_017,53.68,0.00,purchase
cnv_0000657,ses_0005699,cus_0000909,2026-04-29T18:07:02,prd_010,23.97,10.00,purchase
cnv_0000658,ses_0005708,cus_0001073,2026-04-29T20:34:05,prd_016,88.55,5.00,purchase
cnv_0000659,ses_0005709,cus_0000388,2026-04-29T02:03:52,prd_014,76.84,0.00,purchase
cnv_0000660,ses_0005720,cus_0000138,2026-04-29T06:13:22,prd_015,33.71,0.00,purchase
cnv_0000661,ses_0005723,cus_0000770,2026-04-29T08:51:27,prd_011,40.84,5.00,purchase
cnv_0000662,ses_0005727,cus_0000173,2026-04-29T02:10:42,prd_019,61.71,5.00,purchase
cnv_0000663,ses_0005729,cus_0000185,2026-04-29T07:34:59,prd_009,82.67,0.00,purchase
cnv_0000664,ses_0005733,cus_0001043,2026-04-30T20:33:28,prd_010,65.35,0.00,purchase
cnv_0000665,ses_0005738,cus_0000899,2026-04-30T06:33:42,prd_008,48.89,0.00,purchase
cnv_0000666,ses_0005741,cus_0001312,2026-04-30T02:30:20,prd_001,37.50,0.00,purchase
cnv_0000667,ses_0005743,cus_0001186,2026-04-30T02:41:20,prd_002,47.24,0.00,purchase
cnv_0000668,ses_0005751,cus_0001365,2026-04-30T09:34:06,prd_009,59.00,5.00,purchase
cnv_0000669,ses_0005756,cus_0000862,2026-04-30T00:44:50,prd_003,74.91,5.00,purchase
cnv_0000670,ses_0005760,cus_0000048,2026-04-30T13:34:55,prd_004,86.13,15.00,purchase
cnv_0000671,ses_0005770,cus_0000540,2026-04-30T07:07:18,prd_018,61.13,5.00,purchase
cnv_0000672,ses_0005771,cus_0000310,2026-04-30T23:42:15,prd_013,42.82,15.00,purchase
cnv_0000673,ses_0005774,cus_0000457,2026-04-30T14:11:23,prd_007,33.92,0.00,purchase
cnv_0000674,ses_0005776,cus_0000964,2026-04-30T08:42:20,prd_001,49.57,0.00,purchase
cnv_0000675,ses_0005780,cus_0001286,2026-04-30T15:22:10,prd_005,71.88,10.00,purchase
cnv_0000676,ses_0005806,cus_0000979,2026-05-01T14:50:38,prd_002,40.22,0.00,purchase
cnv_0000677,ses_0005807,cus_0000839,2026-05-01T12:19:11,prd_001,88.84,0.00,purchase
cnv_0000678,ses_0005823,cus_0000586,2026-05-01T17:07:53,prd_009,54.73,10.00,purchase
cnv_0000679,ses_0005859,cus_0000583,2026-05-02T02:16:34,prd_019,147.58,0.00,purchase
cnv_0000680,ses_0005865,cus_0001476,2026-05-02T20:23:32,prd_011,47.14,15.00,purchase
cnv_0000681,ses_0005885,cus_0000795,2026-05-02T02:28:24,prd_018,39.30,15.00,purchase
cnv_0000682,ses_0005886,cus_0000716,2026-05-02T08:41:03,prd_014,30.20,0.00,purchase
cnv_0000683,ses_0005889,cus_0000430,2026-05-02T13:03:43,prd_011,58.07,0.00,purchase
cnv_0000684,ses_0005893,cus_0001245,2026-05-02T16:10:49,prd_010,61.90,10.00,purchase
cnv_0000685,ses_0005895,cus_0000366,2026-05-02T18:12:33,prd_017,70.43,0.00,purchase
cnv_0000686,ses_0005914,cus_0001074,2026-05-02T02:46:28,prd_010,40.63,0.00,purchase
cnv_0000687,ses_0005936,cus_0001190,2026-05-03T16:44:54,prd_008,128.40,0.00,purchase
cnv_0000688,ses_0005938,cus_0000969,2026-05-03T08:04:24,prd_016,44.20,0.00,purchase
cnv_0000689,ses_0005946,cus_0001029,2026-05-03T18:56:35,prd_004,29.99,15.00,purchase
cnv_0000690,ses_0005951,cus_0000700,2026-05-03T04:24:48,prd_020,70.78,5.00,purchase
cnv_0000691,ses_0005960,cus_0001004,2026-05-03T21:59:03,prd_010,66.47,10.00,purchase
cnv_0000692,ses_0005969,cus_0000225,2026-05-03T18:40:57,prd_017,25.33,10.00,purchase
cnv_0000693,ses_0005986,cus_0000077,2026-05-03T14:58:17,prd_010,84.03,5.00,purchase
cnv_0000694,ses_0005991,cus_0000108,2026-05-03T14:37:43,prd_017,44.41,5.00,purchase
cnv_0000695,ses_0006005,cus_0001377,2026-05-04T18:03:27,prd_011,68.33,15.00,purchase
cnv_0000696,ses_0006009,cus_0000142,2026-05-04T05:22:27,prd_014,33.86,15.00,purchase
cnv_0000697,ses_0006029,cus_0001450,2026-05-04T07:41:31,prd_014,41.05,0.00,purchase
cnv_0000698,ses_0006043,cus_0001011,2026-05-04T03:48:04,prd_001,132.32,0.00,purchase
cnv_0000699,ses_0006052,cus_0000189,2026-05-04T22:31:05,prd_013,68.66,0.00,purchase
cnv_0000700,ses_0006066,cus_0001065,2026-05-05T04:15:19,prd_018,103.88,15.00,purchase
cnv_0000701,ses_0006068,cus_0001066,2026-05-05T23:00:03,prd_020,105.07,0.00,purchase
cnv_0000702,ses_0006081,cus_0001272,2026-05-05T21:42:55,prd_011,55.06,0.00,purchase
cnv_0000703,ses_0006085,cus_0001492,2026-05-05T21:22:37,prd_002,100.45,10.00,purchase
cnv_0000704,ses_0006093,cus_0000984,2026-05-05T06:40:42,prd_014,65.92,10.00,purchase
cnv_0000705,ses_0006099,cus_0000728,2026-05-05T20:08:34,prd_009,42.28,0.00,purchase
cnv_0000706,ses_0006107,cus_0001061,2026-05-05T14:38:39,prd_016,41.77,0.00,purchase
cnv_0000707,ses_0006112,cus_0001447,2026-05-05T14:32:32,prd_002,71.96,0.00,purchase
cnv_0000708,ses_0006133,cus_0000753,2026-05-06T05:59:28,prd_004,58.31,10.00,purchase
cnv_0000709,ses_0006138,cus_0000002,2026-05-06T01:05:58,prd_009,51.46,10.00,purchase
cnv_0000710,ses_0006139,cus_0001070,2026-05-06T04:06:27,prd_008,72.41,0.00,purchase
cnv_0000711,ses_0006141,cus_0001439,2026-05-06T06:11:32,prd_017,65.29,10.00,purchase
cnv_0000712,ses_0006146,cus_0000762,2026-05-06T07:13:18,prd_018,46.74,10.00,purchase
cnv_0000713,ses_0006151,cus_0001012,2026-05-06T13:42:32,prd_016,38.95,0.00,purchase
cnv_0000714,ses_0006158,cus_0001173,2026-05-06T22:45:41,prd_006,16.87,0.00,purchase
cnv_0000715,ses_0006166,cus_0000643,2026-05-06T02:40:59,prd_019,40.42,0.00,purchase
cnv_0000716,ses_0006176,cus_0000549,2026-05-06T05:43:10,prd_019,22.66,5.00,purchase
cnv_0000717,ses_0006179,cus_0001117,2026-05-06T10:14:47,prd_020,63.53,10.00,purchase
cnv_0000718,ses_0006192,cus_0000033,2026-05-06T23:47:57,prd_014,37.05,0.00,purchase
cnv_0000719,ses_0006205,cus_0000053,2026-05-07T07:21:12,prd_020,25.97,5.00,purchase
cnv_0000720,ses_0006224,cus_0000283,2026-05-07T13:04:45,prd_020,70.68,0.00,purchase
cnv_0000721,ses_0006230,cus_0000498,2026-05-07T06:24:22,prd_003,33.60,15.00,purchase
cnv_0000722,ses_0006248,cus_0001161,2026-05-07T04:42:34,prd_018,73.75,0.00,purchase
cnv_0000723,ses_0006264,cus_0000382,2026-05-07T19:36:29,prd_009,69.70,10.00,purchase
cnv_0000724,ses_0006268,cus_0000231,2026-05-08T09:29:24,prd_005,37.07,15.00,purchase
cnv_0000725,ses_0006272,cus_0001083,2026-05-08T02:04:28,prd_009,18.93,5.00,purchase
cnv_0000726,ses_0006275,cus_0000341,2026-05-08T05:29:36,prd_005,82.65,5.00,purchase
cnv_0000727,ses_0006276,cus_0000635,2026-05-08T06:41:34,prd_015,26.13,10.00,purchase
cnv_0000728,ses_0006287,cus_0001336,2026-05-08T12:30:32,prd_008,52.17,5.00,purchase
cnv_0000729,ses_0006289,cus_0001081,2026-05-08T21:31:54,prd_014,29.68,0.00,purchase
cnv_0000730,ses_0006302,cus_0001048,2026-05-08T22:56:17,prd_010,53.76,5.00,purchase
cnv_0000731,ses_0006303,cus_0000189,2026-05-08T17:04:42,prd_009,39.06,10.00,purchase
cnv_0000732,ses_0006322,cus_0000762,2026-05-08T15:37:21,prd_012,61.47,0.00,purchase
cnv_0000733,ses_0006335,cus_0000208,2026-05-09T01:46:00,prd_007,74.59,5.00,purchase
cnv_0000734,ses_0006359,cus_0000917,2026-05-09T23:20:19,prd_011,75.71,15.00,purchase
cnv_0000735,ses_0006362,cus_0000208,2026-05-09T22:39:18,prd_011,33.87,0.00,purchase
cnv_0000736,ses_0006376,cus_0001185,2026-05-09T23:37:06,prd_011,104.94,5.00,purchase
cnv_0000737,ses_0006395,cus_0000139,2026-05-09T20:18:31,prd_011,66.93,5.00,purchase
cnv_0000738,ses_0006400,cus_0000416,2026-05-10T21:44:08,prd_020,14.66,0.00,purchase
cnv_0000739,ses_0006405,cus_0001415,2026-05-10T09:51:50,prd_016,54.34,5.00,purchase
cnv_0000740,ses_0006406,cus_0000629,2026-05-10T18:07:31,prd_019,21.07,0.00,purchase
cnv_0000741,ses_0006410,cus_0000369,2026-05-10T02:20:55,prd_001,83.94,15.00,purchase
cnv_0000742,ses_0006411,cus_0001197,2026-05-10T06:16:43,prd_003,52.32,15.00,purchase
cnv_0000743,ses_0006420,cus_0000513,2026-05-10T17:11:56,prd_016,72.10,0.00,purchase
cnv_0000744,ses_0006443,cus_0000096,2026-05-10T11:47:00,prd_006,58.86,0.00,purchase
cnv_0000745,ses_0006447,cus_0001311,2026-05-10T15:19:16,prd_013,123.87,0.00,purchase
cnv_0000746,ses_0006454,cus_0000188,2026-05-10T22:45:57,prd_014,49.23,5.00,purchase
cnv_0000747,ses_0006465,cus_0000260,2026-05-10T11:12:14,prd_018,43.36,0.00,purchase
cnv_0000748,ses_0006480,cus_0001241,2026-05-10T04:40:37,prd_001,27.74,10.00,purchase
cnv_0000749,ses_0006501,cus_0000510,2026-05-11T02:22:58,prd_004,69.63,0.00,purchase
cnv_0000750,ses_0006505,cus_0000212,2026-05-11T08:54:47,prd_003,21.68,10.00,purchase
cnv_0000751,ses_0006510,cus_0001385,2026-05-11T22:56:29,prd_002,28.93,0.00,purchase
cnv_0000752,ses_0006518,cus_0000143,2026-05-11T08:27:10,prd_008,57.38,0.00,purchase
cnv_0000753,ses_0006527,cus_0001040,2026-05-11T15:43:39,prd_005,41.31,0.00,purchase
cnv_0000754,ses_0006550,cus_0000334,2026-05-11T09:40:46,prd_002,94.07,10.00,purchase
cnv_0000755,ses_0006552,cus_0001377,2026-05-11T20:29:45,prd_007,33.93,0.00,purchase
cnv_0000756,ses_0006553,cus_0000887,2026-05-12T18:17:15,prd_015,51.15,0.00,purchase
cnv_0000757,ses_0006558,cus_0000364,2026-05-12T09:46:08,prd_002,61.40,5.00,purchase
cnv_0000758,ses_0006561,cus_0001102,2026-05-12T11:47:34,prd_019,24.49,15.00,purchase
cnv_0000759,ses_0006563,cus_0000997,2026-05-12T01:58:43,prd_016,31.71,0.00,purchase
cnv_0000760,ses_0006565,cus_0000680,2026-05-12T10:57:30,prd_004,70.48,0.00,purchase
cnv_0000761,ses_0006568,cus_0001377,2026-05-12T14:34:21,prd_015,58.01,5.00,purchase
cnv_0000762,ses_0006573,cus_0001148,2026-05-12T18:29:55,prd_005,89.57,0.00,purchase
cnv_0000763,ses_0006574,cus_0000347,2026-05-12T18:21:29,prd_019,38.37,10.00,purchase
cnv_0000764,ses_0006578,cus_0000680,2026-05-12T19:49:53,prd_012,126.29,0.00,purchase
cnv_0000765,ses_0006594,cus_0000342,2026-05-12T00:54:02,prd_003,38.90,15.00,purchase
cnv_0000766,ses_0006606,cus_0001138,2026-05-12T11:13:30,prd_006,47.61,15.00,purchase
cnv_0000767,ses_0006609,cus_0001102,2026-05-12T10:38:29,prd_007,77.27,0.00,purchase
cnv_0000768,ses_0006611,cus_0001338,2026-05-12T02:08:04,prd_002,53.19,5.00,purchase
cnv_0000769,ses_0006612,cus_0001359,2026-05-12T02:53:09,prd_017,21.81,15.00,purchase
cnv_0000770,ses_0006613,cus_0000518,2026-05-12T13:31:43,prd_017,23.79,15.00,purchase
cnv_0000771,ses_0006619,cus_0000569,2026-05-12T07:02:58,prd_020,51.35,5.00,purchase
cnv_0000772,ses_0006627,cus_0000611,2026-05-13T07:06:41,prd_008,62.69,15.00,purchase
cnv_0000773,ses_0006634,cus_0001103,2026-05-13T10:58:49,prd_014,33.90,15.00,purchase
cnv_0000774,ses_0006640,cus_0000220,2026-05-13T20:44:55,prd_019,61.83,0.00,purchase
cnv_0000775,ses_0006641,cus_0000388,2026-05-13T20:51:14,prd_011,52.19,0.00,purchase
cnv_0000776,ses_0006654,cus_0000837,2026-05-13T17:21:10,prd_019,37.23,0.00,purchase
cnv_0000777,ses_0006655,cus_0000180,2026-05-13T07:07:55,prd_004,100.55,0.00,purchase
cnv_0000778,ses_0006656,cus_0000798,2026-05-13T11:54:28,prd_015,59.08,0.00,purchase
cnv_0000779,ses_0006663,cus_0001017,2026-05-13T09:01:48,prd_010,51.88,0.00,purchase
cnv_0000780,ses_0006667,cus_0000023,2026-05-13T04:59:41,prd_013,45.24,0.00,purchase
cnv_0000781,ses_0006674,cus_0000290,2026-05-13T21:48:27,prd_002,42.32,0.00,purchase
cnv_0000782,ses_0006685,cus_0000401,2026-05-14T16:39:37,prd_020,55.68,10.00,purchase
cnv_0000783,ses_0006690,cus_0000558,2026-05-14T09:51:56,prd_001,64.75,0.00,purchase
cnv_0000784,ses_0006691,cus_0000563,2026-05-14T02:24:50,prd_007,13.11,15.00,purchase
cnv_0000785,ses_0006695,cus_0000928,2026-05-14T02:37:45,prd_007,102.86,0.00,purchase
cnv_0000786,ses_0006696,cus_0000298,2026-05-14T06:31:00,prd_007,134.03,10.00,purchase
cnv_0000787,ses_0006717,cus_0000301,2026-05-14T23:41:22,prd_020,28.82,0.00,purchase
cnv_0000788,ses_0006729,cus_0001238,2026-05-14T05:23:26,prd_019,29.22,0.00,purchase
cnv_0000789,ses_0006734,cus_0000434,2026-05-14T22:58:02,prd_001,40.65,10.00,purchase
cnv_0000790,ses_0006742,cus_0000311,2026-05-14T17:34:15,prd_001,56.47,10.00,purchase
cnv_0000791,ses_0006746,cus_0001440,2026-05-15T15:22:55,prd_007,59.68,0.00,purchase
cnv_0000792,ses_0006759,cus_0000364,2026-05-15T07:31:06,prd_003,62.35,10.00,purchase
cnv_0000793,ses_0006768,cus_0001401,2026-05-15T09:42:53,prd_004,37.27,0.00,purchase
cnv_0000794,ses_0006814,cus_0001156,2026-05-16T21:43:59,prd_006,89.87,5.00,purchase
cnv_0000795,ses_0006854,cus_0000135,2026-05-16T20:59:40,prd_005,66.59,10.00,purchase
cnv_0000796,ses_0006858,cus_0001109,2026-05-16T12:29:30,prd_018,26.09,10.00,purchase
cnv_0000797,ses_0006870,cus_0000195,2026-05-16T21:23:57,prd_014,67.35,0.00,purchase
cnv_0000798,ses_0006872,cus_0000452,2026-05-16T10:22:09,prd_019,103.24,15.00,purchase
cnv_0000799,ses_0006879,cus_0001447,2026-05-16T18:20:05,prd_016,75.87,0.00,purchase
cnv_0000800,ses_0006897,cus_0000181,2026-05-17T02:33:03,prd_013,42.77,0.00,purchase
cnv_0000801,ses_0006913,cus_0000361,2026-05-17T08:55:27,prd_020,50.25,10.00,purchase
cnv_0000802,ses_0006916,cus_0000227,2026-05-17T20:41:08,prd_010,83.02,0.00,purchase
cnv_0000803,ses_0006919,cus_0000099,2026-05-17T09:03:24,prd_007,63.45,0.00,purchase
